Review,food_rating,service_rating,atmosphere_rating,Review_clean,Review_en,sentiment
Best sushiFood: 5/5  |  Service: 5/5  |  Atmosphere: 5/5,5.0,5.0,5.0,Best sushi,The best sushi,positive
nice to eat sushiOrder type:,,,,nice to eat sushiOrder type:,Nice to eat sushiOrder type:,positive
"Food: 5/5  |  Service: 5/5  |  Atmosphere: 3/5Recommended dishes寿司, 冷面Parking spaceSomewhat difficult to find parkingParking optionsFree of charge street parking",5.0,5.0,3.0,"Recommended dishes寿司, 冷面Parking spaceSomewhat difficult to find parkingParking optionsFree of charge street parking","Recommended dishes sushi, cold side Parking spaceSomewhat difficult to find parkingParking optionsFree of charge street parking",neutral
第一，等了半个小时茶水还没上 然后才发现原来没有进到单然后服务员没有丝毫的觉得抱歉第二，salmon sashimi没了所以我们换成salmon toro 已经等了超过10分钟 问了服务员才知道又是没有进到单第三，sashimi里面有鱼鳞 告诉了服务员也只是换来了一句 嗯okay 一句不好意思都没有 真的是无语到家了 …More,,,,第一，等了半个小时茶水还没上 然后才发现原来没有进到单然后服务员没有丝毫的觉得抱歉第二，salmon sashimi没了所以我们换成salmon toro 已经等了超过10分钟 问了服务员才知道又是没有进到单第三，sashimi里面有鱼鳞 告诉了服务员也只是换来了一句 嗯okay 一句不好意思都没有 真的是无语到家了,"First, we waited for half an hour before the tea water came up, and then we found out that it hadn't come in, and then the waiter didn't feel sorry at all. Second, the salmon sashimi didn't come in, so we switched to the salmon toro, and it's been waiting for over 10 minutes.",negative
这里的服务员工作态度真的很需要改善。拿放碗碟收拾就如放炮那样响亮，个人觉得很影响顾客用餐心情。Order type: …More,,,,这里的服务员工作态度真的很需要改善。拿放碗碟收拾就如放炮那样响亮，个人觉得很影响顾客用餐心情。Order type:,"The attitudes of the waiters here really need to be improved. Picking up the bowl is as loud as putting up the cannon, and the individual feels that it affects the mood of the customers to eat. Order type:",negative
"The food was okay, service was very fast, easy and convenient.Food: 4/5  |  Service: 2/5  |  Atmosphere: 4/5",4.0,2.0,4.0,"The food was okay, service was very fast, easy and convenient.","The food was okay, the service was very fast, easy and convenient.",positive
Food: 4/5  |  Service: 3/5  |  Atmosphere: 4/5,4.0,3.0,4.0,,This is not the case.,neutral
okFood: 4/5  |  Service: 2/5  |  Atmosphere: 3/5Recommended dishesVariety of Sushi,4.0,2.0,3.0,ok Recommended dishesVariety of Sushi,Ok Recommended dishesVariety of sushi,neutral
"If you just want to enjoy having sushi from sushi conveyor, here is not the place!!! I was waiting from 8.15pm till 8.50pm, and observed that no topup was doneService: 1/5",,1.0,,"If you just want to enjoy having sushi from sushi conveyor, here is not the place!!! I was waiting from 8.15pm till 8.50pm, and observed that no topup was done","If you just want to enjoy having sushi from sushi conveyor, this is not the place!!! I was waiting from 8.15pm until 8.50pm, and observed that no topping was done",negative
"I believe the sushi here is the cheapest in town. And tasty too.Staff are always very friendly, polite and efficient.Place can be crowded especially during meal hours and holidays.Food: 4/5  |  Service: 4/5  |  Atmosphere: 4/5Recommended dishesVariety of SushiParking spaceSomewhat difficult to find parkingParking optionsPaid street parkingParkingParking can be very limited especially during meal times and holidays",4.0,4.0,4.0,"I believe the sushi here is the cheapest in town. And tasty too.Staff are always very friendly, polite and efficient.Place can be crowded especially during meal hours and holidays. Recommended dishesVariety of SushiParking spaceSomewhat difficult to find parkingParking optionsPaid street parkingParkingParking can be very limited especially during meal times and holidays","I believe the sushi here is the cheapest in town. And tasty too.The staff are always very friendly, polite and efficient.The place can be crowded especially during meal times and holidays.Recommended dishesVariety of sushiParking spaceSome difficult to find parkingParking optionsPaid street parkingParking can be very limited especially during meal times and holidays",positive
Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5,5.0,5.0,5.0,,This is not the case.,positive
"For Muslims, their sushi contain mirin (rice wine) hence sini tak halal harap maklum. NON HALAL.Sushi here is affordable compared to other place. Thank you to shop workers for being very transparent.",,,,"For Muslims, their sushi contain mirin (rice wine) hence sini tak halal harap maklum. NON HALAL.Sushi here is affordable compared to other place. Thank you to shop workers for being very transparent.","For Muslims, their sushi contains mirin (rice wine) hence sini tak halal harap maklum. NON HALAL.Sushi here is affordable compared to other places.",negative
"Good. At least can improve more varieties for customer to selectFood: 3/5  |  Service: 3/5  |  Atmosphere: 3/5Recommended dishesVariety of Sushi, Sashimi Salad, Spicy Ramen, Grilled Saury Pacific, Salmon and Salmon Mentai Sushi, Tempura Udon, Shiro Ramen, Tori Katsu Curry Rice",3.0,3.0,3.0,"Good. At least can improve more varieties for customer to select Recommended dishesVariety of Sushi, Sashimi Salad, Spicy Ramen, Grilled Saury Pacific, Salmon and Salmon Mentai Sushi, Tempura Udon, Shiro Ramen, Tori Katsu Curry Rice","Good. At least can improve more varieties for customers to select Recommended dishesVariety of Sushi, Sashimi Salad, Spicy Ramen, Grilled Saury Pacific, Salmon and Salmon Mentai Sushi, Tempura Udon, Shiro Ramen, Tori Katsu Curry Rice",neutral
"Recommended dishesVariety of Sushi, Tempura",,,,"Recommended dishesVariety of Sushi, Tempura","Recommended dishesVariety of Sushi, Tempura",positive
Food: 5/5  |  Service: 4/5  |  Atmosphere: 4/5,5.0,4.0,4.0,,This is not the case.,positive
Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5,5.0,5.0,5.0,,This is not the case.,positive
Food: 4/5  |  Service: 2/5  |  Atmosphere: 4/5Recommended dishesVariety of Sushi,4.0,2.0,4.0,Recommended dishesVariety of Sushi,Recommended dishesVariety of sushi,neutral
我认为它的服务不值得我给那个贵的service charge 宁愿去吃海底捞,,,,我认为它的服务不值得我给那个贵的service charge 宁愿去吃海底捞,I don't think it's worth the price of that service charge. I'd rather go to seafood.,negative
Taste barely anything and told closes at 8:40pm even though google stated clearly 9pm. Staff were rude and said not gonna take us as customer.Food: 1/5  |  Service: 1/5  |  Atmosphere: 1/5,1.0,1.0,1.0,Taste barely anything and told closes at 8:40pm even though google stated clearly 9pm. Staff were rude and said not gonna take us as customer.,Taste hardly anything and tell closes at 8:40pm even though google clearly stated 9pm. staff were rude and said they won't take us as customers.,negative
Food: 4/5  |  Service: 4/5  |  Atmosphere: 4/5,4.0,4.0,4.0,,This is not the case.,positive
Food: 4/5  |  Service: 4/5  |  Atmosphere: 4/5Recommended dishes寿司,4.0,4.0,4.0,Recommended dishes寿司,Recommended dishes sushi,neutral
需要拿号码先，然后才排队，人很多但是还是挺快的，parking还是有的，他们会保持sushi转盘上都是满的。种类多，平价好吃Food: …More,,,,需要拿号码先，然后才排队，人很多但是还是挺快的，parking还是有的，他们会保持sushi转盘上都是满的。种类多，平价好吃Food:,"You need to get the number first, and then line up, there are a lot of people, but they're still very fast, there's a parking lot, and they keep sushi on the turntable.",neutral
便宜又好吃Order type: …More,,,,便宜又好吃Order type:,Cheap and delicious Order type:,positive
"Very fast service, option for sushi and price is far more superior than S**** K***. It's quick packed for dinner and especially 6-8pm. The sushi conveyor always being top up and full. Came here for so many times.Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5Recommended dishesVariety of Sushi",5.0,5.0,5.0,"Very fast service, option for sushi and price is far more superior than S**** K***. It's quick packed for dinner and especially 6-8pm. The sushi conveyor always being top up and full. Came here for so many times. Recommended dishesVariety of Sushi","Very fast service, option for sushi and price is far superior to S**** K***. It's fast packed for dinner and especially 6-8pm. The sushi conveyor is always full and full. Came here for so many times. Recommended dishesVariety of sushi",positive
Food = priceGood place to just have a light food and hang outFood: 5/5  |  Service: 5/5  |  Atmosphere: 5/5Recommended dishesVariety of Sushi,5.0,5.0,5.0,Food = priceGood place to just have a light food and hang out Recommended dishesVariety of Sushi,Food = priceGood place to just have a light meal and hang out Recommended dishesVariety of sushi,positive
low quality japanese food 😅Food: 2/5  |  Service: 3/5  |  Atmosphere: 3/5,2.0,3.0,3.0,low quality japanese food 😅,Low quality Japanese food 😅,negative
"The food is nice. The environment is clean. The staff is friendly.I love the salmon fish head...Though it is a franchise, the food from this shop taste better than the shop in Johor.Food: 4/5  |  Service: 5/5  |  Atmosphere: 5/5",4.0,5.0,5.0,"The food is nice. The environment is clean. The staff is friendly.I love the salmon fish head...Though it is a franchise, the food from this shop taste better than the shop in Johor.","The food is nice. The environment is clean. The staff is friendly. I love the salmon fish head... although it is a franchise, the food from this shop tastes better than the shop in Johor.",positive
Very limited choices of sushi but the cooked Don bowls were okay. Sadly when I went they said no sashimi.Food: 3/5  |  Service: 3/5  |  Atmosphere: 3/5,3.0,3.0,3.0,Very limited choices of sushi but the cooked Don bowls were okay. Sadly when I went they said no sashimi.,Very limited choice of sushi but the cooked Don bowls were okay.,positive
Food: 4/5  |  Service: 4/5  |  Atmosphere: 3/5,4.0,4.0,3.0,,This is not the case.,neutral
"their service is too bad！we are walking the staff just rushing us：faster faster walk faster in chinese, but in front us there are others walking too. When we pay the bill, we react to the supervisor and the supervisor just “oh” did not asked for who is that and take action to this matter. Now I wonder why the staff will be like this.",,,,"their service is too bad！we are walking the staff just rushing us：faster faster walk faster in chinese, but in front us there are others walking too. When we pay the bill, we react to the supervisor and the supervisor just “oh” did not asked for who is that and take action to this matter. Now I wonder why the staff will be like this.","We are walking the staff just hurrying us: faster faster walk faster in Chinese, but in front of us there are others walking too. When we pay the bill, we react to the supervisor and the supervisor just oh didn't ask who that is and take action on this matter. Now I wonder why the staff will be like this.",negative
服务快，食物不错吃Order type: …More,,,,服务快，食物不错吃Order type:,The food is good and served quickly.,positive
"Clean, fresh, niceFood: 5/5  |  Service: 5/5  |  Atmosphere: 5/5",5.0,5.0,5.0,"Clean, fresh, nice","Clean, fresh, nice",positive
Food: 5/5  |  Service: 5/5  |  Atmosphere: 4/5,5.0,5.0,4.0,,This is not the case.,positive
"Food: 4/5  |  Service: 4/5  |  Atmosphere: 4/5Recommended dishesVariety of Sushi, Sashimi Salad",4.0,4.0,4.0,"Recommended dishesVariety of Sushi, Sashimi Salad","Recommended dishesVariety of Sushi, Sashimi Salad",positive
"Good food and good service. Price is affordable but sometimes have to wait for seating. Especially during weekends and public holidays.Food: 5/5  |  Service: 4/5  |  Atmosphere: 4/5Recommended dishesVariety of Sushi, Salmon and Salmon Mentai Sushi, Tempura Udon, Prawn Tempura",5.0,4.0,4.0,"Good food and good service. Price is affordable but sometimes have to wait for seating. Especially during weekends and public holidays. Recommended dishesVariety of Sushi, Salmon and Salmon Mentai Sushi, Tempura Udon, Prawn Tempura","Good food and good service. Price is affordable but sometimes have to wait for seating. Especially during weekends and public holidays. Recommended dishesVariety of Sushi, Salmon and Salmon Mentai Sushi, Tempura Udon, Prawn Tempura",positive
Everyone loves to eat here bc of their price point but the service is slow and quite bad. Pls hire staff who speaks English too ya. Service was bad. Waited nearly 40 mins for my food without an apology from staff for misplacing my order. Disappointed. Won’t be returning. Sushi taste mediocre as well. Only liked the spicy ramen. The katsu Don was so plain.,,,,Everyone loves to eat here bc of their price point but the service is slow and quite bad. Pls hire staff who speaks English too ya. Service was bad. Waited nearly 40 mins for my food without an apology from staff for misplacing my order. Disappointed. Won’t be returning. Sushi taste mediocre as well. Only liked the spicy ramen. The katsu Don was so plain.,Everyone loves to eat here bc of their price point but the service is slow and quite bad. pls hire staff who speak English too ya. The service was bad. Waited almost 40 minutes for my food without an apology from the staff for missing my order. Disappointed. Won't be returning. Sushi taste mediocre as well. Only liked the spicy ramen. The katsu Don was so plain.,negative
食物是味道不错服务态度可以再加强（最高的华人）感觉进去是花钱看他脸色 …More,,,,食物是味道不错服务态度可以再加强（最高的华人）感觉进去是花钱看他脸色,Food tastes good and service attitudes can be reinforced by the feeling of going in and spending money looking at his face,positive
Always full of people here. Need to wait. Food is good.Food: 4/5  |  Service: 3/5  |  Atmosphere: 3/5Recommended dishesVariety of Sushi,4.0,3.0,3.0,Always full of people here. Need to wait. Food is good. Recommended dishesVariety of Sushi,"Always full of people here, need to wait, food is good, dishes recommended, variety of sushi",positive
Food: 3/5  |  Service: 3/5  |  Atmosphere: 3/5,3.0,3.0,3.0,,This is not the case.,neutral
Food: 1/5  |  Service: 1/5  |  Atmosphere: 1/5,1.0,1.0,1.0,,This is not the case.,negative
Food: 5/5  |  Service: 4/5  |  Atmosphere: 4/5,5.0,4.0,4.0,,This is not the case.,positive
"Came here around 9/3/2023 for lunch with family.Used to always come here to eat salmon belly sushi when I was still in high school ,decided to revisit after a few years.Staffs were friendly and welcoming tho they had made a slight mistake with our order as they forgot to key in one of our order to the kitchen and we only found out after we checked the receipt again and asked the staff about it.Cleanliness of the condiments bowl still have a few hardened residue from previous use for some reason, could improve on that as well as it may put off some customers.as for their sushi the fishes are okay, i took a few of salmon belly sushi and felt the rice is too intact, in a way too sticky can be hard to swallow, also may be a choking hazard for elderly.I also took this fried fish from the conveyor belt and it was quite nice for someone who doesnt really like fishy taste, it was accompanied by a sweet soy sauce if not mistaken.overall its still okay as it is still affordable tho some areas could definitely be improved.Do give this place a try on weekdays to avoid crowds.",,,,"Came here around 9/3/2023 for lunch with family.Used to always come here to eat salmon belly sushi when I was still in high school ,decided to revisit after a few years.Staffs were friendly and welcoming tho they had made a slight mistake with our order as they forgot to key in one of our order to the kitchen and we only found out after we checked the receipt again and asked the staff about it.Cleanliness of the condiments bowl still have a few hardened residue from previous use for some reason, could improve on that as well as it may put off some customers.as for their sushi the fishes are okay, i took a few of salmon belly sushi and felt the rice is too intact, in a way too sticky can be hard to swallow, also may be a choking hazard for elderly.I also took this fried fish from the conveyor belt and it was quite nice for someone who doesnt really like fishy taste, it was accompanied by a sweet soy sauce if not mistaken.overall its still okay as it is still affordable tho some areas could definitely be improved.Do give this place a try on weekdays to avoid crowds.","Came here around 9/3/2023 for lunch with family.Used to always come here to eat salmon belly sushi when I was still in high school,decided to revisit after a few years.Staff were friendly and welcoming tho they had made a slight mistake with our order as they forgot to key in one of our order to the kitchen and we only found out after we checked the receipt again and asked the staff about it.Cleaness of the condiments bowl still have a few hardened residues from previous use for some reason, could improve on that as well as it may put off some customers.As for their sushi the fish are okay, I took a few salmon belly sushi and felt the rice is intact, in a way too sticky fish can be difficult to swallow, can also be a choking hazard for the elderly.I also took this fried conveyor belt and it was a nice place to try it out for some customers who still don't like it.",neutral
Food: 5/5  |  Service: 4/5  |  Atmosphere: 5/5Recommended dishesVariety of Sushi,5.0,4.0,5.0,Recommended dishesVariety of Sushi,Recommended dishesVariety of sushi,positive
Very good flow of crowd into this restaurant even at 3pm on Saturday.Did not need to wait long. Most customer just eat n leave.There is only 2 price range for sushi. Can also order other items if not found on conveyor. Reasonable quality for the price offered.Would not mind coming again for a quick sushi bite.Recommended dishesVariety of Sushi,,,,Very good flow of crowd into this restaurant even at 3pm on Saturday.Did not need to wait long. Most customer just eat n leave.There is only 2 price range for sushi. Can also order other items if not found on conveyor. Reasonable quality for the price offered.Would not mind coming again for a quick sushi bite.Recommended dishesVariety of Sushi,Very good crowd flow into this restaurant even at 3pm on Saturday. Didn't have to wait long. Most customers just eat n leave. There is only 2 price range for sushi. Can also order other items if not found on conveyor. Reasonable quality for the price offered. Wouldn't mind coming back for a quick sushi bite.Recommended dishesVariety of sushi,positive
"The place is very comfortable and clean. The staff is very goodRecommended dishesVariety of Sushi, Shiro Ramen",,,,"The place is very comfortable and clean. The staff is very goodRecommended dishesVariety of Sushi, Shiro Ramen","The place is very comfortable and clean.The staff is very good.Recommended dishes.Variety of sushi, Shiro Ramen.",positive
Food: 4/5  |  Service: 2/5  |  Atmosphere: 2/5,4.0,2.0,2.0,,This is not the case.,negative
鱿鱼刺身已有腥味（不新鲜）。希望下一次可以改善Order type: …More,,,,鱿鱼刺身已有腥味（不新鲜）。希望下一次可以改善Order type:,The shark's tail is already tasty and not fresh. Hopefully the next time we can improve the Order type:,negative
"Food: 5/5  |  Service: 4/5  |  Atmosphere: 4/5Recommended dishesVariety of Sushi, Salmon Mentaiyaki, Salmon and Salmon Mentai Sushi, Zaru Soba, Miso Soup, Salmon Spicy Cheese, Salmon Cheese, California Temaki, Salmon Sashimi Double SizeParking spaceSomewhat difficult to find parking",5.0,4.0,4.0,"Recommended dishesVariety of Sushi, Salmon Mentaiyaki, Salmon and Salmon Mentai Sushi, Zaru Soba, Miso Soup, Salmon Spicy Cheese, Salmon Cheese, California Temaki, Salmon Sashimi Double SizeParking spaceSomewhat difficult to find parking","Recommended dishesVariety of Sushi, Salmon Mentaiyaki, Salmon and Salmon Mentai Sushi, Zaru Soba, Miso Soup, Salmon Spicy Cheese, Salmon Cheese, California Temaki, Salmon Sashimi Double SizeParking spaceSome difficult to find parking",positive
"Wait to be seated.May have been the HOT weather. Air conditioning was not cool enough. With a full house but poor ventilation, lunch was just satisfactory.Food was alright. Price was standard.Food: 4/5  |  Service: 4/5  |  Atmosphere: 4/5",4.0,4.0,4.0,"Wait to be seated.May have been the HOT weather. Air conditioning was not cool enough. With a full house but poor ventilation, lunch was just satisfactory.Food was alright. Price was standard.","Wait to be seated.Maybe it was hot weather. Air conditioning wasn't cool enough. With a full house but poor ventilation, lunch was just satisfactory. Food was fine. Price was standard.",positive
"Pro :• Affordable, and delicious.• Vast meal choices.• Great serving.Con :• No beef.• Only few options available on the conveyer belt, had to make individual orders.• Environment a little bit crowded.Food: 4/5  |  Service: 4/5  |  Atmosphere: 3/5Recommended dishesSalmon and Salmon Mentai Sushi, Tempura Udon",4.0,4.0,3.0,"Pro :• Affordable, and delicious.• Vast meal choices.• Great serving.Con :• No beef.• Only few options available on the conveyer belt, had to make individual orders.• Environment a little bit crowded. Recommended dishesSalmon and Salmon Mentai Sushi, Tempura Udon","Pro:• Affordable and delicious.• Vast meal choices.• Great serving.Con:• No beef.• Only a few options available on the conveyor belt, individual orders had to be made.• Environment slightly crowded. Recommended dishesSalmon and Salmon Mentai Sushi, Tempura Udon",positive
Nice 👍Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5,5.0,5.0,5.0,Nice 👍,Nice 👍,positive
"Price is reasonable, choice is plenty, taste is good, environment is comfortable and service is good.Food: 4/5  |  Service: 5/5  |  Atmosphere: 5/5Recommended dishesSalmon Mentaiyaki, Salmon and Salmon Mentai Sushi, Prawn Tempura, Salmon Sashimi Double SizeKid-friendlinessKids just love it! Moving Sushi belt...",4.0,5.0,5.0,"Price is reasonable, choice is plenty, taste is good, environment is comfortable and service is good. Recommended dishesSalmon Mentaiyaki, Salmon and Salmon Mentai Sushi, Prawn Tempura, Salmon Sashimi Double SizeKid-friendlinessKids just love it! Moving Sushi belt...","Price is reasonable, choice is abundant, taste is good, environment is comfortable and service is good. Recommended dishesSalmon Mentaiyaki, Salmon and Salmon Mentai Sushi, Prawn Tempura, Salmon Sashimi Double SizeKid-friendlinessKids just love it! Moving sushi belt...",positive
Always good with great quality control.Food: 5/5  |  Service: 4/5  |  Atmosphere: 4/5Recommended dishesVariety of SushiParking spacePlenty of parking,5.0,4.0,4.0,Always good with great quality control. Recommended dishesVariety of SushiParking spacePlenty of parking,Always good with great quality control. Recommended dishesVariety of sushiParking spaceLots of parking,positive
Food: 5/5  |  Service: 1/5  |  Atmosphere: 4/5,5.0,1.0,4.0,,This is not the case.,neutral
"Cheaper than Sushi King. Delicious! The salad is nice and generous size. But the noodles were too salty.Food: 5/5  |  Service: 4/5  |  Atmosphere: 5/5Recommended dishesVariety of Sushi, Sashimi Salad",5.0,4.0,5.0,"Cheaper than Sushi King. Delicious! The salad is nice and generous size. But the noodles were too salty. Recommended dishesVariety of Sushi, Sashimi Salad","The salad is nice and generous size, but the noodles were too salty.",positive
"the ramen is overcooked. otherwise, everything is good.Food: 4/5  |  Service: 5/5  |  Atmosphere: 5/5",4.0,5.0,5.0,"the ramen is overcooked. otherwise, everything is good.","The ramen is overcooked. Otherwise, everything is fine.",positive
"Price is reasonable,service is fastFood: 4/5  |  Service: 4/5  |  Atmosphere: 4/5",4.0,4.0,4.0,"Price is reasonable,service is fast","Price is reasonable, service is fast.",positive
Have more variaty than sushi k*** at most affordable price.Food: 3/5  |  Service: 4/5  |  Atmosphere: 3/5,3.0,4.0,3.0,Have more variaty than sushi k*** at most affordable price.,Have more variety than sushi k*** at the most affordable price.,neutral
"Food: 4/5  |  Service: 4/5  |  Atmosphere: 4/5Recommended dishesVariety of Sushi, Salmon Mentaiyaki, Sashimi Salad",4.0,4.0,4.0,"Recommended dishesVariety of Sushi, Salmon Mentaiyaki, Sashimi Salad","Recommended dishesVariety of Sushi, Salmon Mentaiyaki, Sashimi Salad",neutral
"Delicious sushi and takoyaki 😋 other dishes are ok, go earlier to avoid queueingFood: 4/5  |  Service: 5/5  |  Atmosphere: 5/5Parking spaceSomewhat difficult to find parkingParking optionsPaid street parking",4.0,5.0,5.0,"Delicious sushi and takoyaki 😋 other dishes are ok, go earlier to avoid queueing Parking spaceSomewhat difficult to find parkingParking optionsPaid street parking","Delicious sushi and takoyaki 😋 other dishes are ok, go earlier to avoid queuing parking spaceSome difficult to find parkingParking optionsPaid street parking",positive
"I've been to some other budget sushi restaurants and those foods are clearly not fresh, the food here is fresh even though it was near to closing time when I had my meal here. Highly recommend.Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5Recommended dishesVariety of Sushi, Tori Katsu Curry Rice, Prawn Tempura",5.0,5.0,5.0,"I've been to some other budget sushi restaurants and those foods are clearly not fresh, the food here is fresh even though it was near to closing time when I had my meal here. Highly recommend. Recommended dishesVariety of Sushi, Tori Katsu Curry Rice, Prawn Tempura","I've been to some other budget sushi restaurants and those foods are clearly not fresh, the food here is fresh even though it was near closing time when I had my meal here.",positive
"Their sushi was nice. I love their chuka idako, inari tuna mayo & salmon skin maki 🤌✨  oh their tempura moriawase also so good. Price range, affordable. The space of the restaurant is quite small and people have to queue during peak hours. Their service is fast, the conveyor belts are always full with their fresh mentais. Overall it's a good place for quick meals and would love to repeat again!!Food: 4/5  |  Service: 5/5  |  Atmosphere: 4/5",4.0,5.0,4.0,"Their sushi was nice. I love their chuka idako, inari tuna mayo & salmon skin maki 🤌✨ oh their tempura moriawase also so good. Price range, affordable. The space of the restaurant is quite small and people have to queue during peak hours. Their service is fast, the conveyor belts are always full with their fresh mentais. Overall it's a good place for quick meals and would love to repeat again!!","Their sushi was nice. I love their chuka idako, inari tuna mayo & salmon skin maki ✨ oh their tempura moriawase is also so good. Price range, affordable. The space of the restaurant is quite small and people have to queue during peak hours. Their service is fast, the conveyor belts are always full with their fresh mentais. Overall it is a good place for fast meals and would love to repeat again!!",positive
"旋转寿司店,寿命新鲜,价格低.人潮多,多数时候要在店外等桌子.Order type: …More",,,,"旋转寿司店,寿命新鲜,价格低.人潮多,多数时候要在店外等桌子.Order type:","It's a fast-moving soup shop, fresh life, low prices. It's crowded, and most of the time it's outside the store. Order type:",positive
Food: 5/5  |  Service: 2/5  |  Atmosphere: 4/5,5.0,2.0,4.0,,This is not the case.,neutral
Very well priced. However the food is just so so. Chawan mushi horrible. See so many youngsters queueing up for seats daily so decided to give it a try. Not impressed.Food: 3/5  |  Service: 4/5  |  Atmosphere: 4/5,3.0,4.0,4.0,Very well priced. However the food is just so so. Chawan mushi horrible. See so many youngsters queueing up for seats daily so decided to give it a try. Not impressed.,Chawan mushi horrible seeing so many young people queuing up for seats every day so decided to give it a try. not impressed.,negative
Food: 5/5  |  Service: 4/5  |  Atmosphere: 4/5,5.0,4.0,4.0,,This is not the case.,positive
Food: 2/5  |  Service: 3/5  |  Atmosphere: 2/5,2.0,3.0,2.0,,This is not the case.,negative
Food: 4/5  |  Service: 4/5  |  Atmosphere: 4/5Recommended dishes寿司,4.0,4.0,4.0,Recommended dishes寿司,Recommended dishes sushi,positive
Food: 4/5  |  Service: 4/5  |  Atmosphere: 4/5,4.0,4.0,4.0,,This is not the case.,positive
A great atmosphere to fill up on affordable sushi food. The cutlery was not cleaned properly but can be sorted easily.Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5,5.0,5.0,5.0,A great atmosphere to fill up on affordable sushi food. The cutlery was not cleaned properly but can be sorted easily.,The cutlery was not cleaned properly but can be sorted easily.,positive
Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5,5.0,5.0,5.0,,This is not the case.,positive
Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5,5.0,5.0,5.0,,This is not the case.,positive
Food: 4/5  |  Service: 5/5  |  Atmosphere: 4/5Recommended dishesVariety of Sushi,4.0,5.0,4.0,Recommended dishesVariety of Sushi,Recommended dishesVariety of sushi,positive
"2nd time here. food is still the same. but pro tips, dont seat near the toilet. or enjoy the smell especially if you have sensitive nose. 🙊",,,,"2nd time here. food is still the same. but pro tips, dont seat near the toilet. or enjoy the smell especially if you have sensitive nose. 🙊","Second time here. food is still the same. but pro tips, don't sit near the toilet. or enjoy the smell especially if you have sensitive nose.",negative
"There are many sushi restaurants, this is one of the best sushi restaurant in melaka. Definitely better value for money then Sushi King.The Shiro Ramen is delicious and the portion is big enough. The chicken is tender. Miso soup is definitely big portion compare to the rest. The Chawan Mushi is good too. The sushi belt has quite a number of varieties of sushi.The restaurant is quite full despite we came at 3pm. There are ample parking lots around.Food: 5/5  |  Service: 4/5  |  Atmosphere: 4/5Parking spacePlenty of parkingParking optionsPaid street parking",5.0,4.0,4.0,"There are many sushi restaurants, this is one of the best sushi restaurant in melaka. Definitely better value for money then Sushi King.The Shiro Ramen is delicious and the portion is big enough. The chicken is tender. Miso soup is definitely big portion compare to the rest. The Chawan Mushi is good too. The sushi belt has quite a number of varieties of sushi.The restaurant is quite full despite we came at 3pm. There are ample parking lots around. Parking spacePlenty of parkingParking optionsPaid street parking","There are many sushi restaurants, this is one of the best sushi restaurants in melaka. Definitely better value for money than Sushi King. The Shiro Ramen is delicious and the portion is large enough. The chicken is tender. Miso soup is definitely a large portion compared to the rest. The Chawan Mushi is also good. The sushi belt has quite a number of varieties of sushi. The restaurant is quite full even though we came at 3pm. There are plenty of parking lots around.",positive
Crowded each time. Waiting time at least 20min.Food: 3/5  |  Service: 4/5  |  Atmosphere: 4/5,3.0,4.0,4.0,Crowded each time. Waiting time at least 20min.,"Crowded every time, waiting time at least 20 minutes.",neutral
Food: 4/5  |  Service: 4/5  |  Atmosphere: 4/5,4.0,4.0,4.0,,This is not the case.,positive
"The price is reasonable and the food  served is of good quality. This restaurant is popular and is crowded usually. During peak hours especially on weekends/public holidays, the queue and waiting time for a table may be long. I hope this restaurant will expand to a larger area to cater to the huge crowd and for a more comfortable dining experienceFood: 5/5  |  Service: 4/5  |  Atmosphere: 3/5",5.0,4.0,3.0,"The price is reasonable and the food served is of good quality. This restaurant is popular and is crowded usually. During peak hours especially on weekends/public holidays, the queue and waiting time for a table may be long. I hope this restaurant will expand to a larger area to cater to the huge crowd and for a more comfortable dining experience","The price is reasonable and the food served is of good quality. This restaurant is popular and is usually crowded. During peak hours especially on weekends/public holidays, the queue and waiting time for a table may be long. I hope this restaurant will expand to a larger area to cater to the huge crowd and for a more comfortable dining experience",positive
Recommended dishesVariety of Sushi,,,,Recommended dishesVariety of Sushi,Recommended dishesVariety of sushi,positive
Food: 5/5  |  Service: 5/5  |  Atmosphere: 4/5,5.0,5.0,4.0,,This is not the case.,positive
Food: 4/5  |  Service: 5/5  |  Atmosphere: 3/5,4.0,5.0,3.0,,This is not the case.,positive
Food: 4/5  |  Service: 3/5  |  Atmosphere: 3/5,4.0,3.0,3.0,,This is not the case.,neutral
Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5,5.0,5.0,5.0,,This is not the case.,positive
